# gapseq version: 1.2 9b30141
# Transporter sequence DB md5sum: b99a77e (2022-05-13)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P43007|2.A.23.3.1	2.A.23.3.1	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P43007|2.A.23.3.1	25.952	6.55e-14	72.4	75	NZ_SMTC01000034.1 Escherichia coli OP50 NODE_34_length_43858_cov_86.030848, whole genome shotgun sequence	42531	43640	transporter
gnl|TC-DB|P43007|2.A.23.3.1	2.A.23.3.1	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|P43007|2.A.23.3.1	25.952	6.55e-14	72.4	75	NZ_SMTC01000034.1 Escherichia coli OP50 NODE_34_length_43858_cov_86.030848, whole genome shotgun sequence	42531	43640	transporter
gnl|TC-DB|P43007|2.A.23.3.1	2.A.23.3.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P43007|2.A.23.3.1	25.952	6.55e-14	72.4	75	NZ_SMTC01000034.1 Escherichia coli OP50 NODE_34_length_43858_cov_86.030848, whole genome shotgun sequence	42531	43640	transporter
gnl|TC-DB|A1S5F2|2.A.2.3.6	2.A.2.3.6	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|A1S5F2|2.A.2.3.6	42.857	1.27e-98	321	99	NZ_SMTC01000007.1 Escherichia coli OP50 NODE_7_length_160316_cov_85.664334, whole genome shotgun sequence	127196	128515	transporter
sp|P32137|YIHP_ECOLI|2.A.2.3.9	2.A.2.3.9	2,3-dihydroxypropane-1-sulfonate	EX_cpd31356_e0	rxn90102	sp|P32137|YIHP_ECOLI|2.A.2.3.9	99.783	0.0	902	100	NZ_SMTC01000010.1 Escherichia coli OP50 NODE_10_length_127513_cov_83.933187, whole genome shotgun sequence	101046	102428	transporter
gnl|TC-DB|P30143|2.A.25.1.10	2.A.25.1.10	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P30143|2.A.25.1.10	99.370	0.0	916	100	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7556	8983	transporter
gnl|TC-DB|P30143|2.A.25.1.10	2.A.25.1.10	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P30143|2.A.25.1.10	99.370	0.0	916	100	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7556	8983	transporter
gnl|TC-DB|P30145|2.A.25.1.2	2.A.25.1.2	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P30145|2.A.25.1.2	33.174	2.10e-46	169	92	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7724	8929	transporter
gnl|TC-DB|P30145|2.A.25.1.2	2.A.25.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P30145|2.A.25.1.2	33.174	2.10e-46	169	92	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7724	8929	transporter
gnl|TC-DB|Q6LX42|2.A.25.1.3	2.A.25.1.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q6LX42|2.A.25.1.3	38.532	1.14e-64	223	94	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7562	8827	transporter
gnl|TC-DB|Q6LX42|2.A.25.1.3	2.A.25.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q6LX42|2.A.25.1.3	38.532	1.14e-64	223	94	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7562	8827	transporter
gnl|TC-DB|Q8EII1|2.A.25.1.4	2.A.25.1.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EII1|2.A.25.1.4	37.089	1.63e-63	220	92	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7565	8824	transporter
gnl|TC-DB|Q45068|2.A.25.1.5	2.A.25.1.5	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q45068|2.A.25.1.5	41.892	1.93e-92	304	92	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7661	8983	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|W0WFC6|2.A.25.1.9	34.598	3.68e-56	198	98	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7577	8893	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|W0WFC6|2.A.25.1.9	34.598	3.68e-56	198	98	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7577	8893	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|W0WFC6|2.A.25.1.9	34.598	3.68e-56	198	98	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7577	8893	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|W0WFC6|2.A.25.1.9	34.598	3.68e-56	198	98	NZ_SMTC01000018.1 Escherichia coli OP50 NODE_18_length_94004_cov_82.679346, whole genome shotgun sequence	7577	8893	transporter
gnl|TC-DB|P0AD99|2.A.26.1.10	2.A.26.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P0AD99|2.A.26.1.10	100.000	0.0	803	100	NZ_SMTC01000029.1 Escherichia coli OP50 NODE_29_length_52238_cov_76.087832, whole genome shotgun sequence	10624	11940	transporter
gnl|TC-DB|P25185|2.A.26.1.2	2.A.26.1.2	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|P25185|2.A.26.1.2	66.972	0.0	562	99	NZ_SMTC01000029.1 Escherichia coli OP50 NODE_29_length_52238_cov_76.087832, whole genome shotgun sequence	10630	11937	transporter
gnl|TC-DB|P25185|2.A.26.1.2	2.A.26.1.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|P25185|2.A.26.1.2	66.972	0.0	562	99	NZ_SMTC01000029.1 Escherichia coli OP50 NODE_29_length_52238_cov_76.087832, whole genome shotgun sequence	10630	11937	transporter
gnl|TC-DB|P0AER8|2.A.27.1.1	2.A.27.1.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P0AER8|2.A.27.1.1	100.000	0.0	640	100	NZ_SMTC01000007.1 Escherichia coli OP50 NODE_7_length_160316_cov_85.664334, whole genome shotgun sequence	134448	135650	transporter
gnl|TC-DB|P73275|2.A.27.1.2	2.A.27.1.2	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P73275|2.A.27.1.2	41.470	1.61e-64	221	94	NZ_SMTC01000007.1 Escherichia coli OP50 NODE_7_length_160316_cov_85.664334, whole genome shotgun sequence	134505	135629	transporter
gnl|TC-DB|P73275|2.A.27.1.2	2.A.27.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P73275|2.A.27.1.2	41.470	1.61e-64	221	94	NZ_SMTC01000007.1 Escherichia coli OP50 NODE_7_length_160316_cov_85.664334, whole genome shotgun sequence	134505	135629	transporter
gnl|TC-DB|Q9HZ58|2.A.27.1.3	2.A.27.1.3	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9HZ58|2.A.27.1.3	40.107	2.65e-46	168	92	NZ_SMTC01000007.1 Escherichia coli OP50 NODE_7_length_160316_cov_85.664334, whole genome shotgun sequence	134505	135602	transporter
gnl|TC-DB|Q0GE19|2.A.28.3.1	2.A.28.3.1	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0GE19|2.A.28.3.1	27.551	7.62e-20	88.6	82	NZ_SMTC01000005.1 Escherichia coli OP50 NODE_5_length_166498_cov_77.538111, whole genome shotgun sequence	47972	48823	transporter
gnl|TC-DB|A1BA99|2.A.28.3.3	2.A.28.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A1BA99|2.A.28.3.3	44.086	5.68e-48	170	87	NZ_SMTC01000005.1 Escherichia coli OP50 NODE_5_length_166498_cov_77.538111, whole genome shotgun sequence	47972	48808	transporter
gnl|TC-DB|P39836|2.A.28.3.4	2.A.28.3.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P39836|2.A.28.3.4	100.000	0.0	644	100	NZ_SMTC01000005.1 Escherichia coli OP50 NODE_5_length_166498_cov_77.538111, whole genome shotgun sequence	47852	48847	transporter
gnl|TC-DB|A6DUG7|2.A.28.3.5	2.A.28.3.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A6DUG7|2.A.28.3.5	22.807	4.46e-13	67.4	84	NZ_SMTC01000005.1 Escherichia coli OP50 NODE_5_length_166498_cov_77.538111, whole genome shotgun sequence	47975	48802	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	L-methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.1	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|P32487|2.A.3.10.10	2.A.3.10.10	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P32487|2.A.3.10.10	34.232	2.13e-85	289	78	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55002	56423	transporter
gnl|TC-DB|Q08986|2.A.3.10.15	2.A.3.10.15	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q08986|2.A.3.10.15	29.821	3.56e-52	191	76	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55131	56441	transporter
gnl|TC-DB|Q08986|2.A.3.10.15	2.A.3.10.15	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q08986|2.A.3.10.15	29.821	3.56e-52	191	76	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55131	56441	transporter
gnl|TC-DB|Q08986|2.A.3.10.15	2.A.3.10.15	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|Q08986|2.A.3.10.15	29.821	3.56e-52	191	76	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55131	56441	transporter
gnl|TC-DB|Q12372|2.A.3.10.16	2.A.3.10.16	L-methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q12372|2.A.3.10.16	29.325	2.14e-44	167	81	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55131	56480	transporter
gnl|TC-DB|Q8NKC4|2.A.3.10.18	2.A.3.10.18	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q8NKC4|2.A.3.10.18	30.754	1.03e-65	230	87	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56438	transporter
gnl|TC-DB|Q8NKC4|2.A.3.10.18	2.A.3.10.18	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q8NKC4|2.A.3.10.18	30.754	1.03e-65	230	87	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56438	transporter
gnl|TC-DB|Q8NKC4|2.A.3.10.18	2.A.3.10.18	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q8NKC4|2.A.3.10.18	30.754	1.03e-65	230	87	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56438	transporter
gnl|TC-DB|Q8NKC4|2.A.3.10.18	2.A.3.10.18	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q8NKC4|2.A.3.10.18	30.754	1.03e-65	230	87	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56438	transporter
gnl|TC-DB|Q8NKC4|2.A.3.10.18	2.A.3.10.18	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q8NKC4|2.A.3.10.18	30.754	1.03e-65	230	87	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56438	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|O60170|2.A.3.10.28	34.476	2.84e-96	320	84	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55011	56450	transporter
gnl|TC-DB|P43059|2.A.3.10.20	2.A.3.10.20	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P43059|2.A.3.10.20	34.395	1.52e-80	274	81	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55014	56402	transporter
gnl|TC-DB|P43059|2.A.3.10.20	2.A.3.10.20	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P43059|2.A.3.10.20	34.395	1.52e-80	274	81	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55014	56402	transporter
gnl|TC-DB|P43059|2.A.3.10.20	2.A.3.10.20	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P43059|2.A.3.10.20	34.395	1.52e-80	274	81	NZ_SMTC01000023.1 Escherichia coli OP50 NODE_23_length_74353_cov_73.485504, whole genome shotgun sequence	55014	56402	transporter
